Longitude,Latitude,HouseAge,Population,MedInc,MedianHouseValue,AveBedrms,AveRooms,AveOccup
-122.17,37.75,43,907,1.9821,0.983,1.045751634,5.18627451,2.964052288
-122.17,37.75,41,828,2.5043,0.923,1.17826087,5.465217391,3.6
-122.17,37.75,44,763,2.3281,0.888,0.976377953,4.795275591,3.003937008
-122.17,37.75,48,935,1.4375,0.9,1.11747851,5.017191977,2.679083095
-122.16,37.76,45,1437,2.5122,0.955,1.061983471,4.75,2.969008264
-122.16,37.75,38,1516,1.5625,0.917,1.294605809,5.097510373,3.145228216
-122.17,37.75,47,597,3.1587,1.004,1.140540541,5.394594595,3.227027027
-122.17,37.76,40,949,1.8426,0.948,1.002923977,4.926900585,2.774853801
-122.16,37.76,46,881,4.6696,1.643,1.016556291,6.049668874,2.917218543
-122.16,37.76,36,1438,2.4598,1.555,1.105973025,5.358381503,2.770712909
-122.15,37.76,39,763,6.0749,1.969,1.059259259,6.751851852,2.825925926
-122.14,37.77,27,1297,4.8304,2.791,1.028169014,6.278873239,3.653521127
-122.14,37.76,34,545,5.5701,2.528,1.09478673,7.170616114,2.582938389
-122.13,37.76,26,1222,5.37,2.754,0.92120075,6.127579737,2.292682927
-122.12,37.75,33,808,6.86,2.5,1.191780822,8.260273973,3.689497717
-122.12,37.75,28,329,7.6923,3.298,1.018348624,7.28440367,3.018348624
-122.14,37.75,36,299,4.0313,1.955,0.963302752,6.330275229,2.743119266
-122.14,37.75,33,579,6.8323,2.559,0.99009901,6.603960396,2.866336634
-122.13,37.75,30,137,4.975,3.111,1.08,8.28,2.74
-122.13,37.75,36,229,5.3602,3.3,1,8.258064516,2.462365591
-122.13,37.74,41,1476,5,2.489,1.027777778,6.790123457,2.277777778
-122.16,37.75,46,429,2.925,1.429,1.045454545,6.194805195,2.785714286
-122.15,37.75,40,849,3.8913,1.263,1.003921569,5.666666667,3.329411765
-122.15,37.75,44,946,3.225,1.358,1.205438066,5.854984894,2.858006042
-122.15,37.74,41,571,3.1458,1.306,0.931937173,4.481675393,2.989528796
-122.16,37.75,24,1137,2.537,1.079,1.176165803,4.637305699,2.945595855
-122.16,37.75,44,378,2.5568,1.111,0.97037037,4.57037037,2.8
-122.15,37.74,43,853,3.5083,1.22,1.011029412,5.084558824,3.136029412
-122.15,37.74,49,764,3.3125,1.18,0.982269504,4.69858156,2.709219858
-122.16,37.75,40,928,1.8235,0.952,1.126436782,4.701149425,3.555555556
-122.16,37.75,35,406,3.8047,0.943,1.052631579,5.015037594,3.052631579
-122.17,37.74,34,824,2.2917,0.925,1.003571429,4.367857143,2.942857143
-122.17,37.75,37,835,2.4962,0.918,1.108108108,5.324324324,3.223938224
-122.16,37.74,43,826,4.0417,1.094,1.016949153,5.2,2.8
-122.16,37.74,46,567,3.4844,1.295,0.857819905,4.876777251,2.687203791
-122.16,37.74,52,355,4.1458,1.434,1.020833333,5.354166667,2.465277778
-122.16,37.74,47,533,2.625,0.982,1.343373494,4.963855422,3.210843373
-122.16,37.74,44,609,2.0227,1.031,1.111627907,5.102325581,2.83255814
-122.29,37.9,49,576,3.3333,2.768,1.008474576,5.436440678,2.440677966
-122.29,37.9,52,594,5.338,2.709,0.91958042,5.608391608,2.076923077
-122.29,37.89,52,870,3.4732,2.462,1.119363395,5.962864721,2.307692308
-122.3,37.9,38,1027,3.5125,2.242,1.025540275,4.445972495,2.017681729
-122.29,37.89,52,693,3.1375,2.291,1.070552147,4.819018405,2.125766871
-122.3,37.89,46,815,2.8036,2.116,1.072,4.053333333,2.173333333
-122.3,37.9,15,2420,4.5824,2.561,1.057591623,4.435427574,2.111692845
-122.3,37.89,36,518,3.0208,2.063,1.061594203,3.902173913,1.876811594
-122.3,37.89,52,620,4.0875,2.213,1.029090909,4.538181818,2.254545455
-122.33,37.89,42,551,4.5268,2.074,1.093984962,5.045112782,2.071428571
-122.34,37.88,37,2556,1.7375,3.5,1.006493506,3.312770563,2.766233766
-122.29,37.89,52,1498,3.1795,2.182,1.002873563,4.556034483,2.152298851
-122.29,37.88,50,523,3.8672,2.167,1.149779736,5.334801762,2.303964758
-122.29,37.89,52,374,5.1675,2.706,1.14379085,6.39869281,2.444444444
-122.29,37.89,52,1004,5.1696,2.614,1.02425876,6.115902965,2.706199461
-122.28,37.88,52,769,4.2614,2.613,0.994011976,5.520958084,2.30239521
-122.29,37.89,52,940,5.0551,2.322,0.995271868,5.14893617,2.222222222
-122.27,37.9,42,645,5.6228,3.754,1.0703125,6.4453125,2.51953125
-122.26,37.9,52,705,7.8864,3.573,0.96875,6.690972222,2.447916667
-122.27,37.9,52,684,7.9556,3.744,0.992727273,7.56,2.487272727
-122.27,37.9,52,572,6.174,3.588,1.016949153,7.639830508,2.423728814
-122.27,37.9,52,671,6.9414,4.175,1.067193676,8.067193676,2.652173913
-122.27,37.89,52,975,8.8342,4.305,1.021917808,8.345205479,2.671232877
-122.28,37.9,52,779,7.1754,3.629,1.051282051,7.429487179,2.496794872
-122.28,37.9,52,658,10.0825,3.97,1.024590164,8.209016393,2.696721311
-122.28,37.9,52,819,4.9083,3.468,0.979104478,6.749253731,2.444776119
-122.28,37.89,52,412,5.7912,3.271,1.005952381,7.291666667,2.452380952
-122.28,37.89,52,835,4.5893,2.901,1.105691057,6.273712737,2.262872629
-122.28,37.89,52,722,5.4171,2.92,1.075163399,6.764705882,2.359477124
-122.28,37.89,52,1085,4.125,2.709,0.971252567,5.371663244,2.227926078
-122.27,37.89,52,973,7.266,3.711,1.030985915,7.436619718,2.74084507
-122.27,37.89,52,723,5.3989,3.356,1.077205882,7.272058824,2.658088235
-122.26,37.9,37,903,7.8336,3.713,0.925414365,6.132596685,2.494475138
-122.25,37.89,41,356,6.1593,3.44,1.077348066,6.215469613,1.966850829
-122.26,37.89,52,1005,6.381,3.422,1.069264069,6.662337662,2.175324675
-122.26,37.89,52,1205,6.6828,3.709,1.053571429,7.353174603,2.390873016
-122.25,37.89,37,987,7.5385,3.5,1.015555556,6.666666667,2.193333333
-122.25,37.89,42,1031,6.7138,3.686,1.026785714,6.390625,2.301339286
-122.26,37.88,52,894,6.2425,3.918,1.032178218,6.314356436,2.212871287
-122.26,37.88,52,823,5.7979,4.153,1.087533156,5.981432361,2.183023873
-122.27,37.88,52,1232,4.2813,2.849,1.043478261,5.410628019,1.98389694
-122.27,37.88,52,669,3.5417,2.875,1.065395095,4.613079019,1.822888283
-122.27,37.88,44,989,3.0132,2.729,1.076363636,4.094545455,1.798181818
-122.28,37.88,52,1058,4.1429,2.596,1.058189655,5.377155172,2.280172414
-122.28,37.88,52,506,4.1912,2.545,0.966183575,5.763285024,2.444444444
-122.28,37.88,52,489,3.9167,2.356,0.986238532,5.376146789,2.243119266
-122.29,37.88,52,824,3.8897,2.184,1.092783505,5.56443299,2.12371134
-122.29,37.88,48,1034,3.1065,2.292,1.031578947,4.978947368,2.176842105
-122.29,37.88,46,920,2.9926,1.921,1.04,4.458823529,2.164705882
-122.29,37.88,52,841,3.556,1.793,1.039473684,4.342105263,2.213157895
-122.3,37.88,45,749,1.475,1.875,1.065693431,3.306569343,5.467153285
-122.3,37.88,52,208,1.6971,1.388,0.989795918,4.173469388,2.12244898
-122.3,37.87,10,228,2.1705,1.5,1.18,5.03,2.28
-122.3,37.86,50,287,2.75,1.406,0.9921875,3.8984375,2.2421875
-122.29,37.85,52,218,2.5682,1.2,1.122641509,4.5,2.056603774
-122.3,37.88,46,854,2.9,1.448,1.05915493,4.63943662,2.405633803
-122.3,37.87,52,1695,2.2208,1.448,1.09502924,4.565789474,2.478070175
-122.28,37.88,52,403,3.2344,2.455,1.093023256,5.563953488,2.343023256
-122.28,37.87,52,288,3.5156,2,1.007633588,4.496183206,2.198473282
-122.28,37.87,49,963,1.9805,1.737,1.051823417,3.888675624,1.848368522
-122.29,37.87,50,1129,2.6684,1.856,1.03875969,3.544573643,2.187984496
-122.29,37.87,52,386,3.875,1.826,0.970588235,4.387254902,1.892156863
-122.28,37.88,52,811,3.006,2.279,1.024630542,4.701970443,1.997536946
-122.28,37.87,46,1293,2.543,2.207,1.031111111,4.477037037,1.915555556
-122.28,37.87,46,805,2.8676,2.12,1.034802784,4.122969838,1.86774942
-122.27,37.88,52,1372,2.1907,2.714,1.061643836,3.199771689,1.566210046
-122.27,37.87,30,862,1.7778,2.688,1.032941176,3.447058824,2.028235294
-122.27,37.88,37,1152,2.52,2.778,1.107142857,4.251623377,1.87012987
-122.26,37.88,52,483,4.2788,3.325,1.024096386,4.614457831,1.939759036
-122.26,37.88,52,1558,2.944,3.389,1.054101222,4.12390925,2.719022688
-122.26,37.88,52,1798,1.725,2.875,1.088426528,3.386215865,2.33810143
-122.25,37.87,41,266,5.2289,3.846,1.146341463,5.569105691,2.162601626
-122.25,37.87,42,2184,2.5562,3.714,1.101895735,4.161137441,5.17535545
-122.25,37.87,52,2016,0.949,3.5,0.964360587,2.524109015,4.226415094
-122.25,37.87,52,1349,1.1696,5.00001,0.944,2.436,5.396
-122.26,37.87,52,3337,1.4012,1.75,1.06,3.105714286,9.534285714
-122.26,37.87,52,1721,1.1859,2.417,1.051633298,2.922023182,1.813487882
-122.27,37.87,35,1675,1.7464,2.167,1.108,3.218,1.675
-122.27,37.87,49,707,2.8846,2.113,1.051428571,3.857142857,2.02
-122.27,37.87,52,1424,2.7372,2.102,1.005763689,4.443804035,2.051873199
-122.28,37.86,52,393,3.8594,1.964,1.031746032,4.962962963,2.079365079
-122.28,37.87,52,828,3.5625,1.917,1.041297935,5.348082596,2.442477876
-122.28,37.87,52,571,2.2788,1.823,1.02739726,4.22260274,1.955479452
-122.29,37.87,44,1382,2.537,1.75,1.058906031,3.561009818,1.93828892
-122.29,37.87,46,792,2.525,1.659,1.009345794,3.947040498,2.46728972
-122.29,37.86,52,815,1.9946,1.569,1.086021505,4.475806452,2.190860215
-122.28,37.86,52,788,2.8214,1.643,1.060693642,4.794797688,2.277456647
-122.29,37.87,52,1145,2.6165,1.5,1.069767442,5.174418605,2.662790698
-122.29,37.86,50,1354,1.9483,1.505,1.078152753,4.413854352,2.404973357
-122.28,37.86,52,958,1.9327,1.699,1.011235955,4.564044944,2.152808989
-122.28,37.86,49,1361,1.9798,1.474,1.098684211,4.822368421,2.238486842
-122.28,37.85,52,1005,2.4167,1.527,1.051224944,5.002227171,2.23830735
-122.27,37.86,49,924,2.5417,1.827,1.050724638,4.956521739,2.231884058
-122.28,37.86,52,780,3.3906,1.793,1.164804469,5.583798883,2.17877095
-122.28,37.86,52,1582,2.5652,1.577,1.086477987,4.727987421,2.487421384
-122.28,37.86,41,1213,2.2845,1.531,0.968309859,3.897887324,2.13556338
-122.27,37.86,52,486,2.6071,2.5,1.142322097,4.074906367,1.820224719
-122.27,37.86,52,494,3.15,2.063,1.062857143,4.765714286,2.822857143
-122.27,37.86,52,849,2.6914,2.188,1.019178082,4.846575342,2.326027397
-122.27,37.86,52,1127,1.8447,1.982,1.063868613,4.209854015,2.056569343
-122.26,37.86,35,3276,1.6307,2.536,1.001148106,2.962686567,1.880597015
-122.26,37.86,52,1493,2.9044,2.574,1.047858942,4.404282116,1.880352645
-122.26,37.86,52,1461,2.9405,2.895,1.095729013,5.558173785,2.151693667
-122.26,37.86,52,1253,3.3893,2.417,1.12267658,5.36802974,2.328996283
-122.25,37.86,48,1656,3.0417,4.896,1.126361656,4.690631808,3.607843137
-122.25,37.86,52,514,7.0897,4.462,0.945544554,6.876237624,2.544554455
-122.25,37.86,52,719,5.0463,4.563,1.077966102,5.793220339,2.437288136
-122.25,37.86,52,878,1.7652,3.368,0.988864143,3.534521158,1.95545657
-122.24,37.86,52,517,7.8521,5.00001,1.051401869,7.794392523,2.41588785
-122.24,37.85,52,1366,9.3959,5.00001,0.955645161,7.512096774,2.754032258
-122.25,37.86,52,1316,5.3794,3.769,1.123728814,6.861016949,2.230508475
-122.26,37.85,52,1508,3.2619,3.096,1.017218543,4.79205298,1.997350993
-122.27,37.85,52,1800,2.7054,1.823,1.128834356,5.001226994,2.208588957
-122.27,37.85,47,719,2.2431,1.727,1.226993865,6.371165644,2.205521472
-122.27,37.85,50,675,1.9028,1.508,1.176470588,5.015686275,2.647058824
-122.27,37.85,52,875,1.5817,1.536,1.173553719,5.438016529,2.41046832
-122.27,37.85,52,152,2.2841,1.063,1.077922078,4.350649351,1.974025974
-122.27,37.85,47,843,1.3785,1.423,0.962382445,4.310344828,2.642633229
-122.28,37.85,52,281,2.9018,1.194,1.098484848,4.621212121,2.128787879
-122.28,37.85,44,506,1.73,1.479,0.970588235,5.024509804,2.480392157
-122.28,37.85,48,1054,2.2625,1.329,1.038626609,4.427038627,2.261802575
-122.29,37.84,35,1017,2.2106,1.325,1.012077295,4.52173913,2.456521739
-122.28,37.83,52,1623,2.6997,1.269,1.062745098,4.062745098,2.121568627
-122.3,37.84,14,3100,4.0018,1.438,1.174061433,3.586055583,1.511457825
-122.23,37.83,52,947,7.8772,5.00001,1.049861496,8.282548476,2.623268698
-122.22,37.82,39,808,11.8603,5.00001,0.984126984,7.911111111,2.565079365
-122.22,37.82,42,1018,13.499,5.00001,1,8.928358209,3.03880597
-122.23,37.82,52,1001,12.2138,5.00001,1.039772727,9.210227273,2.84375
-122.23,37.82,52,1005,8.1872,4.661,1.032520325,8.268292683,2.723577236
-122.23,37.82,52,1192,12.3804,5.00001,1.033942559,9.122715405,3.11227154
-122.24,37.83,52,585,5.8948,4.578,1.083700441,7.740088106,2.577092511
-122.24,37.83,52,916,8.1194,4.716,0.987341772,7.75,2.898734177
-122.23,37.82,52,556,8.7477,5.00001,1.134078212,9,3.106145251
-122.24,37.82,52,1470,6.155,3.986,0.994230769,7.048076923,2.826923077
-122.25,37.82,52,1104,5.883,3.407,1.012562814,6.216080402,2.773869347
-122.23,37.76,52,1242,5.2128,2.899,0.996138996,5.862934363,2.397683398
-122.23,37.76,52,805,4.7188,3.353,1.00623053,7.068535826,2.507788162
-122.23,37.76,52,378,5.2915,3.33,1.092592593,8.12345679,2.333333333
-122.24,37.77,52,481,2.6411,2.41,1.053811659,5.170403587,2.156950673
-122.23,37.77,52,409,3.3214,1.896,1.11875,4.825,2.55625
-122.24,37.77,52,885,3.6417,2.063,1.034852547,4.587131367,2.372654155
-122.25,37.77,52,1468,3.0161,2.157,0.998236332,4.67372134,2.589065256
-122.25,37.77,52,482,3.1771,2.102,1.023255814,4.827906977,2.241860465
-122.25,37.77,52,825,3.4531,2.088,1.212121212,5.784090909,3.125
-122.25,37.77,52,429,4.3098,1.979,0.993670886,5.436708861,2.715189873
-122.26,37.78,52,528,3.3438,2.013,1.043269231,4.663461538,2.538461538
-122.26,37.78,52,496,2.9213,1.908,1.106481481,4.837962963,2.296296296
-122.27,37.78,52,718,2.6806,2.079,1.056603774,5.313207547,2.709433962
-122.27,37.78,52,630,3.7708,2.153,0.996226415,4.611320755,2.377358491
-122.27,37.78,45,723,3.9444,2.129,0.91958042,4.087412587,2.527972028
-122.27,37.78,13,959,5.2601,2.927,1.100823045,4.156378601,1.973251029
-122.28,37.79,30,3668,2.5444,2.75,1.016374269,4.847953216,4.29005848
-122.3,37.77,42,2037,2.6447,2,1.036619718,5.74084507,5.738028169
-122.28,37.78,29,3741,2.5762,1.734,1.09505106,4.048703849,2.938727416
-122.29,37.78,42,821,1.9427,1.022,1.03,4.136666667,2.736666667
-122.28,37.77,52,870,2.9688,2.208,1.04610951,4.23054755,2.507204611
-122.28,37.77,27,1901,3.75,2.428,1.110766046,4.137681159,1.967908903
-122.29,37.76,18,1243,5.1702,2.654,1.150829563,4.333333333,1.874811463
-122.28,37.78,50,730,2.5139,2.19,0.935779817,4.547400612,2.232415902
-122.26,37.77,52,793,2.9732,2.821,1.170568562,5.585284281,2.652173913
-122.27,37.77,52,1033,5.5337,3.72,0.894009217,5.188940092,2.380184332
-122.27,37.77,52,872,4.1667,2.258,1.038567493,4.768595041,2.402203857
-122.27,37.77,52,849,2.7115,2.208,1.052516411,3.741794311,1.857768053
-122.27,37.77,52,1121,3.3269,2.345,1.079150579,4.61003861,2.164092664
-122.25,37.77,52,872,3.2685,2.542,1.029213483,4.84494382,1.959550562
-122.26,37.77,52,637,4.7778,3.518,1.060606061,5.269360269,2.144781145
-122.26,37.77,52,663,4.226,2.75,1.091176471,5.011764706,1.95
-122.26,37.77,52,411,3.3571,4.054,0.976744186,7.034883721,2.389534884
-122.26,37.77,52,915,2.9899,2.281,1.075060533,5.07748184,2.215496368
-122.26,37.77,52,921,2.875,2.34,1.004192872,3.874213836,1.93081761
-122.24,37.77,43,585,2.3882,1.625,1.067669173,3.590225564,2.19924812
-122.25,37.77,43,2086,2.975,2.434,1.054131054,4.111111111,1.981006648
-122.23,37.76,52,1303,5.1039,2.738,1.013084112,5.628037383,2.435514019
-122.23,37.76,52,374,4.1458,2.485,1.051136364,5.960227273,2.125
-122.24,37.76,52,979,3.4762,2.44,1.093220339,5.305084746,2.074152542
-122.24,37.76,52,827,2.6833,2.409,1.056053812,4.139013453,1.85426009
-122.23,37.76,52,658,5.75,3.063,0.972332016,6.739130435,2.600790514
-122.23,37.75,50,654,3.9632,2.4,1.078358209,5.753731343,2.440298507
-122.24,37.75,45,384,4.9489,2.471,1.061643836,6.102739726,2.630136986
-122.24,37.75,27,1499,4.8711,2.866,0.944792974,5.08281054,1.880803011
-122.24,37.76,52,1128,3.0718,2.667,1.11302682,5.068965517,2.16091954
-122.24,37.76,49,1110,3.6719,2.298,1.067073171,4.93495935,2.256097561
-122.24,37.76,52,1119,4.6094,2.293,1.05060241,6.185542169,2.696385542
-122.24,37.73,21,2930,4.5213,2.284,1.011336032,5.693117409,2.372469636
-122.25,37.74,25,897,4.4562,2.062,0.935897436,4.907692308,2.3
-122.24,37.72,5,7427,7.611,3.507,1.061442237,6.855776306,2.732523915
-122.27,37.73,31,2973,3.2689,2.31,1.051067073,4.40929878,2.266006098
-122.25,37.76,52,1340,3.567,2.529,1.025316456,4.550632911,2.120253165
-122.27,37.74,28,2974,3.6875,3.539,1.047169811,4.655660377,2.004043127
-122.27,37.77,23,2690,4.7695,2.917,1.103388358,4.93397046,2.337098175
-122.28,37.75,20,583,3.1972,1,1.119631902,3.54601227,1.788343558
-122.06,37.77,12,5781,7.2634,3.416,1.018933732,7.13303438,2.880418535
-122.06,37.73,5,1738,7.0568,4.125,0.912109375,7.0234375,3.39453125
-122.06,37.71,36,1478,4.635,2.486,1.077504726,6.693761815,2.793950851
-122.07,37.71,40,746,5.3015,2.549,1.118518519,6.696296296,2.762962963
-122.07,37.71,36,1235,4.9801,2.415,1.054945055,6.327472527,2.714285714
-122.07,37.72,26,1411,5.4834,2.952,0.98553719,6.619834711,2.915289256
-122.08,37.72,31,1368,6.187,3.404,1.019193858,7.420345489,2.62571977
-122.08,37.72,32,1048,5.6194,2.747,1.002724796,6.746594005,2.855585831
-122.08,37.71,35,1004,5.4639,2.386,0.95890411,6.057534247,2.750684932
-122.09,37.71,35,1086,5.1498,2.664,1.054495913,7.25613079,2.959128065
-122.1,37.72,30,922,5.8382,3.302,1.045714286,7.425714286,2.634285714
-122.11,37.71,36,1950,4.65,2.068,1.006105006,5.578754579,2.380952381
-122.1,37.7,25,1413,4.3819,2.092,1.045378151,4.996638655,2.374789916
-122.1,37.69,30,1444,3.7222,1.958,1.100352113,5.48415493,2.542253521
-122.09,37.71,31,749,5.2855,2.535,1.048327138,6.851301115,2.784386617
-122.09,37.7,31,867,4.3375,2.418,1.021276596,6.240121581,2.635258359
-122.1,37.71,27,2723,5.2131,2.525,1.036714976,6.512077295,2.630917874
-122.09,37.7,30,731,6.005,2.639,1.022813688,6.657794677,2.779467681
-122.08,37.71,38,781,5.0519,2.27,0.980066445,5.524916944,2.594684385
-122.08,37.71,38,1784,4.8237,2.209,1.007668712,5.699386503,2.736196319
-122.08,37.7,32,1156,5.2497,2.593,1.090243902,6.629268293,2.819512195
-122.07,37.7,39,645,4.125,2.325,0.981949458,5.126353791,2.328519856
-122.06,37.7,37,821,4.6005,2.316,0.984126984,6.00952381,2.606349206
-122.06,37.7,33,1912,3.5187,2.094,1.025974026,5.072727273,2.483116883
-122.07,37.7,32,1487,3,2.232,1.060518732,4.899135447,2.142651297
-122.08,37.7,25,1645,3.4934,2.099,1.067605634,4.791549296,2.316901408
-122.09,37.7,33,2239,2.9861,2.082,1.053282588,4.19885823,2.130352046
-122.07,37.69,29,1021,2.5362,2.038,1.119565217,4.173913043,1.849637681
-122.08,37.69,36,1105,3.3021,1.957,1.068522484,5.032119914,2.366167024
-122.07,37.69,31,2999,3.0964,1.905,1.010810811,4.566795367,2.315830116
-122.08,37.69,43,740,2.8512,1.81,1.14084507,5.545774648,2.605633803
-122.08,37.69,42,629,3.3478,1.849,1.12295082,5.795081967,2.577868852
-122.08,37.68,37,314,2.3958,1.908,0.985365854,4.136585366,1.531707317
-122.08,37.68,15,1479,3.5295,2.422,1.025449102,4.567365269,2.214071856
-122.09,37.69,20,1732,4.8036,1.883,1.02125,5.37,2.165
-122.15,37.74,52,1338,3.851,1.835,1.012727273,5.269090909,2.432727273
-122.14,37.74,52,440,4.0662,2.042,1.046875,5.578125,2.291666667
-122.14,37.73,51,922,4.6042,2.519,1.025445293,6.664122137,2.34605598
-122.15,37.74,49,611,2.2,1.875,1.097222222,5.1875,2.121527778
-122.16,37.73,52,994,4.1164,1.982,1.009708738,5.485436893,2.412621359
-122.15,37.74,52,545,3.95,2.19,0.969565217,6.060869565,2.369565217
-122.15,37.73,52,317,4.9135,2.75,0.902097902,7.188811189,2.216783217
-122.15,37.73,45,1573,2.8355,2.454,1.112771739,5.105978261,2.137228261
-122.17,37.73,46,925,3.25,1.775,1.08045977,4.972413793,2.126436782
-122.16,37.73,49,768,2.8301,1.716,1.05974026,4.412987013,1.994805195
-122.17,37.73,52,620,3.7159,1.833,0.989726027,5.325342466,2.123287671
-122.16,37.73,52,425,2.5625,1.75,0.995169082,5.381642512,2.053140097
-122.18,37.72,45,1003,3.8047,1.567,1.026229508,4.91147541,3.28852459
-122.18,37.71,45,519,3.375,1.575,1.088888889,5.377777778,3.844444444
-122.17,37.71,38,481,3.244,1.798,1.01010101,4.494949495,2.429292929
-122.18,37.7,36,1209,4.0268,2.055,1.026974952,5.08477842,2.329479769
-122.18,37.7,35,1398,3.3906,1.789,1.055238095,4.88,2.662857143
-122.19,37.71,36,158,5.5461,2.625,1.189655172,6.224137931,2.724137931
-122.17,37.72,42,1817,3.371,1.65,0.99246988,4.530120482,2.736445783
-122.17,37.72,46,766,3.5313,1.597,0.982698962,4.737024221,2.650519031
-122.17,37.72,5,814,3.663,1.583,1.213414634,5.158536585,2.481707317
-122.16,37.72,38,618,2.875,1.448,1.025104603,4.213389121,2.585774059
-122.17,37.72,43,2139,4.0202,1.663,1.031685678,4.794676806,2.711026616
-122.16,37.71,37,632,4.5553,1.91,0.956521739,5.956521739,2.498023715
-122.16,37.71,36,366,3.4643,1.75,0.985074627,4.970149254,2.731343284
-122.16,37.72,10,877,3.3431,1.375,1.239175258,4.595876289,1.808247423
-122.15,37.73,28,830,2.1898,1.417,1.02443281,3.865619546,1.448516579
-122.15,37.72,31,739,2.9097,2.109,0.981530343,4.263852243,1.949868074
-122.15,37.72,47,540,3.375,1.983,0.943609023,4.473684211,2.030075188
-122.15,37.72,29,2024,2.8125,1.574,1.088357588,4.333679834,2.103950104
-122.14,37.73,52,823,5,2.647,0.958083832,6.05988024,2.464071856
-122.14,37.73,38,711,3.0673,2.184,1.116147309,4.88101983,2.014164306
-122.14,37.73,43,931,3.8125,2.351,1.059782609,6.152173913,2.529891304
-122.13,37.73,33,686,6.9096,3.418,0.992592593,7.392592593,2.540740741
-122.13,37.72,26,1030,7.912,3.673,0.992443325,7.20906801,2.594458438
